Cruise,Station,Cast,pressure_db,depth_m,temperature_degC,practical_salinity_psu,absolute_salinity_psu,potential_temp_degC,conservative_temp_degC,in_situ_density_kgpm3,potential_density_kgpm3,oxygen_V,beam_attenuation_pm,beam_transmission_percent,fluorescence_mgpm3,latitude,longitude
RC0078,S2,C1,71.609,71,7.8885,32.6512,32.80823044665684,7.88163423132151,7.911394586717403,1025.6552507414856,1025.3279375537286,1.4748000000000001,0.1689,95.8668,0.1953,48.24858,-122.99298
RC0078,S2,C1,72.617,72,7.8771,32.6624,32.819506526382206,7.870142148674757,7.899701594528667,1025.670256915701,1025.3383289004623,1.4606,0.1329,96.7305,0.2065,48.24858,-122.99297
RC0078,S2,C1,73.621,73,7.8814,32.6576,32.81470556213029,7.874343587504635,7.90398714395027,1025.6704854195025,1025.3339788449998,1.4582,0.1618,96.0347,0.1895,48.24858,-122.99296
RC0078,S2,C1,74.637,74,7.8822,32.6564,32.81352217671577,7.875045381338534,7.904709033580059,1025.6740848529819,1025.33294105906,1.4543,0.151,96.2952,0.1747,48.24858,-122.99295
RC0078,S2,C1,75.648,75,7.8794,32.6599,32.81706129615256,7.872149159362464,7.901751918187374,1025.6818508656693,1025.336089117562,1.4534,0.1542,96.2195,0.1893,48.24858,-122.99294
RC0078,S2,C1,76.661,76,7.8794,32.6601,32.81729033734975,7.872051518713889,7.9016509813953775,1025.6866450156404,1025.3362593234592,1.4523,0.1438,96.4693,0.1777,48.24858,-122.99294
RC0078,S2,C1,77.666,77,7.8769,32.6631,32.82033567613797,7.869455778114037,7.8990027643441385,1025.69394971385,1025.3389737841821,1.4517,0.1519,96.2749,0.1752,48.24858,-122.99293
RC0078,S2,C1,78.674,78,7.8634,32.6787,32.83604177948071,7.85586482518155,7.88513901876276,1025.7126943363116,1025.3531016887478,1.4509,0.1545,96.2124,0.1876,48.24858,-122.99292
RC0078,S2,C1,79.686,79,7.8429,32.7029,32.86038945129541,7.8352768218073905,7.864130253434448,1025.7391814399657,1025.374945611987,1.4477,0.1463,96.4087,0.1652,48.24858,-122.99292
RC0078,S2,C1,80.693,80,7.8456,32.7001,32.85760696377474,7.83787863011663,7.866781256089841,1025.741216266247,1025.3723870372153,1.4434,0.1675,95.8999,0.1725,48.24858,-122.99291
RC0078,S2,C1,81.703,81,7.8383,32.7089,32.866480452545936,7.830484862893721,7.859234996459136,1025.7537647991087,1025.3803166461935,1.439,0.157,96.1512,0.1736,48.2486,-122.9929
RC0078,S2,C1,82.715,82,7.8373,32.7105,32.868119321000705,7.829387924741066,7.85811099863192,1025.75979173882,1025.3817231535897,1.4356,0.1523,96.2652,0.1631,48.2486,-122.99288
RC0078,S2,C1,83.714,83,7.8279,32.7214,32.87910261443276,7.8198963883254775,7.848429985488513,1025.7742322964884,1025.39159205428,1.4347,0.1747,95.7267,0.1678,48.2486,-122.99288
RC0078,S2,C1,84.731,84,7.8177,32.7332,32.890990821262726,7.809603615884789,7.8379323557564335,1025.7895730458813,1025.4022777807027,1.432,0.1555,96.1876,0.1508,48.2486,-122.99287
RC0078,S2,C1,85.739,85,7.7988,32.7546,32.91252505931472,7.790616225852374,7.818573448379024,1025.8136218654286,1025.4217011293363,1.429,0.1731,95.7645,0.1721,48.2486,-122.99286
RC0078,S2,C1,86.747,86,7.7495,32.8067,32.964907386163475,7.741245027786688,7.768294490837793,1025.8660148732754,1025.4694261335542,1.4236,0.179,95.6239,0.1487,48.2486,-122.99286
RC0078,S2,C1,87.761,87,7.7046,32.8541,33.01256732732059,7.696271535064253,7.722500978958537,1025.9141213560952,1025.5128416504701,1.4108,0.1775,95.6586,0.1343,48.2486,-122.99284
RC0078,S2,C1,88.764,88,7.621,32.9417,33.10062095586041,7.612620294020348,7.637348071618473,1025.9990987893304,1025.5931227577523,1.3968,0.1946,95.2516,0.1309,48.2486,-122.99284
RC0078,S2,C1,89.777,89,7.5931,32.9692,33.12828506209907,7.584639330148959,7.60889589730191,1026.0292016319247,1025.6185582075111,1.3708,0.1924,95.3046,0.1153,48.2486,-122.99282
RC0078,S2,C1,90.783,90,7.5818,32.9811,33.14027371480764,7.573250055669524,7.5973049567108,1026.0447172663737,1025.629462585902,1.3593,0.2269,94.4864,0.1274,48.2486,-122.99282
RC0078,S2,C1,91.791,91,7.6022,32.9597,33.118801707472215,7.59354325688014,7.617960654940411,1026.0297085583952,1025.6098789274945,1.3489,0.2181,94.6924,0.1291,48.2486,-122.9928
RC0078,S2,C1,92.799,92,7.5789,32.9841,33.14335078717069,7.570160542343727,7.594164177026424,1026.0567096616733,1025.6322420589854,1.3484,0.2317,94.373,0.1202,48.2486,-122.9928
RC0078,S2,C1,93.81,93,7.5495,33.0132,33.17262270281979,7.540681498146281,7.564190211769811,1026.0882616799008,1025.6591314642747,1.3453,0.2183,94.69,0.1166,48.2486,-122.99279
RC0078,S2,C1,94.818,94,7.5567,33.0059,33.16531876825275,7.5477819586622275,7.571413967044669,1026.086151629765,1025.652427739937,1.3382,0.2253,94.5236,0.0986,48.2486,-122.99278
RC0078,S2,C1,95.823,95,7.5533,33.0093,33.16876641800328,7.5442887614734016,7.567862922157804,1026.093895933798,1025.6555761023726,1.3366,0.2454,94.0503,0.1191,48.2486,-122.99278
RC0078,S2,C1,96.841,96,7.5202,33.0464,33.206077313344025,7.5111112343807305,7.53406674817659,1026.1322543113504,1025.6892358183568,1.335,0.2464,94.0252,0.1301,48.2486,-122.99276
RC0078,S2,C1,97.844,97,7.5018,33.0656,33.22540130317285,7.492627255252184,7.515261141926621,1026.1544652061475,1025.7068363535616,1.3322,0.4074,90.326,0.1174,48.24859,-122.99276
RC0078,S2,C1,98.857,98,7.4812,33.0884,33.24834304221341,7.471943644655858,7.494199447154403,1026.1798458574528,1025.7275580416267,1.3219,0.4105,90.248,0.123,48.24858,-122.99274
RC0078,S2,C1,99.868,99,7.4785,33.0917,33.251690486446165,7.469149839050551,7.491351434233703,1026.1874397709814,1025.7305291999064,1.3142,0.4935,88.3983,0.1165,48.24858,-122.99274
RC0078,S2,C1,100.865,100,7.4786,33.0912,33.251219125028776,7.46915581337846,7.491364761554169,1026.191602736987,1025.730137155504,1.3117,0.5671,86.7845,0.1212,48.24858,-122.99273
RC0078,S2,C1,101.881,101,7.4815,33.0902,33.25024154436761,7.4719578776321205,7.494187276610846,1026.1950652396908,1025.7289644100879,1.3076,0.5661,86.8049,0.1519,48.24858,-122.99272
RC0078,S2,C1,102.888,102,7.4805,33.0911,33.25117224454782,7.470863499858653,7.493077430122482,1026.200523896579,1025.7298210429,1.3075,0.6667,84.6488,0.1261,48.24858,-122.99271
RC0078,S2,C1,103.899,103,7.4756,33.0944,33.25451466231264,7.465871452653821,7.488026677067184,1026.2084292105487,1025.7330983417198,1.307,0.5485,87.2171,0.1208,48.24858,-122.9927
RC0078,S2,C1,104.903,104,7.4789,33.0919,33.252028836591165,7.469074490567361,7.4912729945019905,1026.2106072748995,1025.7306961798063,1.3053,0.4998,88.2604,0.1166,48.24858,-122.9927
RC0078,S2,C1,105.917,105,7.4797,33.0913,33.25145246375891,7.469778237895069,7.491986998507844,1026.2146702670325,1025.730128701491,1.3053,0.5749,86.6131,0.1167,48.24858,-122.99267999999999
RC0078,S2,C1,106.925,106,7.4805,33.0909,33.25107690131748,7.470482493524542,7.4926985763905485,1026.2188619628985,1025.729717633258,1.3053,0.5769,86.5692,0.1167,48.24858,-122.99267999999999
RC0078,S2,C1,107.937,107,7.4837,33.0889,33.24909369668392,7.473584635903039,7.49583647814829,1026.2214809934433,1025.7277206292042,1.3053,0.5676,86.7718,0.1167,48.24858,-122.99267
RC0078,S2,C1,108.946,108,7.4843,33.0882,33.248416705114494,7.474088949922787,7.4963521130527155,1026.2254708445191,1025.7271026743258,1.3057,0.6317,85.3918,0.1266,48.24858,-122.99266
RC0078,S2,C1,109.952,109,7.4826,33.09,33.25025174131763,7.472295028613343,7.494528058950643,1026.231727024849,1025.7287609565676,1.3058,0.6536,84.926,0.1181,48.24858,-122.99266
RC0078,S2,C1,110.965,110,7.4827,33.0899,33.25017776028956,7.4722992564474175,7.494533764042338,1026.236274879677,1025.7286821258938,1.3052,0.6023,86.027,0.1395,48.24858,-122.99264
RC0078,S2,C1,111.97,111,7.4819,33.0897,33.25000308555616,7.471405014274899,7.4936406169679906,1026.2408355301652,1025.7286502201098,1.3053,0.6556,84.8897,0.1461,48.24858,-122.99264
RC0078,S2,C1,112.98,112,7.4837,33.0883,33.24862272686194,7.4731082641884505,7.495367936425458,1026.2441122006255,1025.7273175511598,1.3051,0.6179,85.6954,0.1336,48.24858,-122.99263
RC0078,S2,C1,113.997,113,7.4863,33.0865,33.24684061062173,7.475610189147092,7.497901461791737,1026.246994571322,1025.725560610691,1.3049,0.6057,85.9572,0.1465,48.24858,-122.99262
RC0078,S2,C1,114.992,114,7.4864,33.0865,33.24686664048476,7.475616019937581,7.4979073046206715,1026.2515376786441,1025.7255597982025,1.3051,0.6875,84.2114,0.146,48.24858,-122.99262
RC0078,S2,C1,116.009,115,7.4855,33.0874,33.24779760641743,7.47462047821596,7.496896488126506,1026.2570268212885,1025.7264026854614,1.3056,0.5741,86.6286,0.1401,48.24856,-122.9926
RC0078,S2,C1,117.017,116,7.4864,33.0866,33.247020098353566,7.475424486696905,7.49771390700997,1026.2608904511094,1025.7256647279553,1.3058,0.6589,84.814,0.1397,48.24856,-122.9926
RC0078,S2,C1,118.025,117,7.4881,33.0852,33.24563967926739,7.477027859291485,7.4993411577682165,1026.2641713981827,1025.7243459293293,1.3052,0.6403,85.2123,0.1302,48.24856,-122.99258
RC0078,S2,C1,119.032,118,7.4865,33.0869,33.247374267232225,7.4753337147261165,7.497618540893254,1026.2703391210246,1025.7259120989345,1.3054,0.5939,86.2042,0.1166,48.24856,-122.99258
RC0078,S2,C1,120.044,119,7.4872,33.0865,33.246998801857934,7.47593738749054,7.498229335685045,1026.2745617264586,1025.725515016825,1.3052,0.6606,84.7777,0.1394,48.24856,-122.99258
RC0078,S2,C1,121.054,120,7.487,33.0866,33.24712570920426,7.475641964339217,7.497931833632198,1026.2792937022753,1025.7256344237828,1.3051,0.6021,86.0274,0.126,48.24856,-122.99256
RC0078,S2,C1,122.064,121,7.4875,33.0864,33.24695116113047,7.476045934098796,7.498339575416321,1026.2836916409672,1025.7254216503052,1.3048,0.6014,86.0459,0.1231,48.24856,-122.99256
RC0078,S2,C1,123.075,122,7.4881,33.0862,33.2467766387469,7.4765496941275416,7.498847313782621,1026.2880798218873,1025.725194969299,1.3048,0.6364,85.3014,0.1461,48.24856,-122.99254
RC0078,S2,C1,124.069,123,7.4891,33.0853,33.24589827362608,7.477454798980979,7.499767510582247,1026.291786129315,1025.7243646716427,1.3047,0.7048,83.8465,0.146,48.24856,-122.99254
RC0078,S2,C1,125.086,124,7.4895,33.0851,33.24572390701782,7.477758135532379,7.500074412426526,1026.2962299796977,1025.724165917062,1.3044,0.6499,85.0112,0.161,48.24856,-122.99252
RC0078,S2,C1,126.095,125,7.4876,33.0865,33.24715715801792,7.475764110849212,7.4980557012869085,1026.3022145655073,1025.7255391624242,1.3048,0.6757,84.4696,0.1477,48.24856,-122.99252
RC0078,S2,C1,127.115,126,7.4853,33.0883,33.248993206150146,7.473369363954181,7.495629574556302,1026.3086189330475,1025.727281174046,1.3044,0.5774,86.5645,0.1295,48.24856,-122.9925
RC0078,S2,C1,128.113,127,7.4851,33.0892,33.24992429678801,7.473074840496824,7.495321226078542,1026.3139204755885,1025.7280263808877,1.3042,0.6556,84.8837,0.1438,48.24856,-122.9925
RC0078,S2,C1,129.128,128,7.4832,33.0902,33.250956329782866,7.471080351993822,7.493307944043405,1026.3196197722555,1025.729086656673,1.303,0.5697,86.7265,0.1286,48.24856,-122.99249
RC0078,S2,C1,130.138,129,7.4829,33.0903,33.25108385749776,7.4706849413747785,7.492910250919292,1026.3243651838623,1025.7292199799342,1.3026,0.6144,85.7643,0.1459,48.24856,-122.99248
RC0078,S2,C1,131.144,130,7.4833,33.0898,33.25060836249329,7.470989322198839,7.4932226002922935,1026.3285237269033,1025.7287863694614,1.3023,0.6057,85.9538,0.1392,48.24856,-122.99248
RC0078,S2,C1,132.158,131,7.4832,33.0901,33.25093696837436,7.47079326516745,7.493021734433105,1026.333415085532,1025.7290484063706,1.3015,0.5977,86.1256,0.1455,48.24855,-122.99246
RC0078,S2,C1,133.159,132,7.4815,33.0926,33.253475921872074,7.4689995944316605,7.49118766741152,1026.340193675477,1025.731254309264,1.3018,0.6415,85.1866,0.1378,48.24854,-122.99246
RC0078,S2,C1,134.18,133,7.4803,33.0944,33.25531201211237,7.4677036675203325,7.489862653194539,1026.3464456051697,1025.732843176049,1.3012,0.5789,86.5265,0.1143,48.24854,-122.99244
RC0078,S2,C1,135.176,134,7.483,33.0917,33.25262555240272,7.470307036933559,7.49251101232185,1026.3485114245286,1025.7303680113218,1.301,0.6973,84.0046,0.1464,48.24854,-122.99244
RC0078,S2,C1,136.192,135,7.4818,33.093,33.25395907910065,7.469011666193173,7.491193891412798,1026.3543495830688,1025.7315655978941,1.3002,0.6289,85.4584,0.1406,48.24854,-122.99243
RC0078,S2,C1,137.2,136,7.4764,33.0998,33.26081914932601,7.4635202708761375,7.485591426512411,1026.3650467838074,1025.7376508996222,1.3002,0.6717,84.5419,0.1373,48.24854,-122.99242
RC0078,S2,C1,138.207,137,7.4763,33.1003,33.26134855138883,7.463324789850602,7.485388208324712,1026.3700618632392,1025.738069338973,1.2996,0.6849,84.2659,0.1455,48.24854,-122.99241
RC0078,S2,C1,139.224,138,7.4765,33.1001,33.261174815688335,7.463428181057793,7.485494745891308,1026.3745329265814,1025.7378984544705,1.2986,0.6788,84.3928,0.146,48.24854,-122.9924
RC0078,S2,C1,140.219,139,7.4751,33.1016,33.26270876452333,7.46193498203774,7.483976484430292,1026.3804594302208,1025.7392800252908,1.2983,0.7622,82.6525,0.1618,48.24854,-122.99239
RC0078,S2,C1,141.24,140,7.4798,33.0967,33.25781225745251,7.46653415813423,7.488656982462249,1026.3806350232041,1025.7348056463381,1.2977,0.7477,82.952,0.1544,48.24854,-122.99238
RC0078,S2,C1,142.242,141,7.4795,33.0974,33.25854249768115,7.466139247918947,7.488250988106366,1026.3858115408925,1025.73540834727,1.2978,0.7863,82.1534,0.146,48.24853,-122.99237
RC0078,S2,C1,143.254,142,7.4792,33.0978,33.25897154592298,7.465743445195262,7.487848503446049,1026.3907993379178,1025.7357764419855,1.2979,0.735,83.2163,0.149,48.24852,-122.99235
RC0078,S2,C1,144.154,143,7.4797,33.0972,33.258392725702926,7.466157608509684,7.488272321959938,1026.3943789812943,1025.7352493036683,1.2977,0.7443,83.026,0.1441,48.24852,-122.9923
RC0078,S2,C2,12.101,12,9.6324,30.1967,30.342122647527464,9.631129251368469,9.708445344711583,1023.2096546435511,1023.1543985689118,2.1407,0.3047,92.6709,1.59,48.24841,-122.99047
RC0078,S2,C2,13.11,13,9.6365,30.2401,30.38571693306552,9.6351219505264325,9.7117162993781,1023.2473250455887,1023.1874869095934,2.138,0.2993,92.7905,1.6453,48.24856,-122.99066
RC0078,S2,C2,14.12,14,9.6263,30.2824,30.428205801724076,9.624815893178704,9.700619179686703,1023.2863833260144,1023.2219541119731,2.133,0.3004,92.7641,1.4368,48.24856,-122.99067
RC0078,S2,C2,15.127,15,9.6142,30.3066,30.45250754100445,9.61261079473905,9.687923542501885,1023.3116684475694,1023.2426583610484,2.1235,0.3013,92.7435,1.4257,48.24858,-122.99068
RC0078,S2,C2,16.138,16,9.6135,30.3124,30.458320614226174,9.611804423810602,9.687012587399996,1023.320897544665,1023.2472898419712,2.1147,0.3032,92.7001,1.5674,48.24858,-122.99069
RC0078,S2,C2,17.143,17,9.6147,30.3157,30.46162173641779,9.612898481340599,9.688056572022706,1023.3278601201711,1023.2496826226316,2.1097,0.3106,92.528,1.599,48.24858,-122.9907
RC0078,S2,C2,18.155,18,9.6162,30.3207,30.466630938894262,9.61429167379117,9.68937227050618,1023.3361277594779,1023.2533492873317,2.1076,0.3327,92.0199,1.4639,48.24859,-122.99071000000001
RC0078,S2,C2,19.158,19,9.6172,30.3259,30.471841231397317,9.615185829398316,9.690182447432488,1023.3445876691566,1023.2572491939683,2.1084,0.3277,92.1351,1.7257,48.2486,-122.99072
RC0078,S2,C2,20.171,20,9.6145,30.3436,30.48960477875243,9.612379077084254,9.687054419388927,1023.3633805113213,1023.2714374326588,2.109,0.3293,92.0982,1.6787,48.2486,-122.99073
RC0078,S2,C2,21.181,21,9.6002,30.3861,30.532254556501268,9.597973691810488,9.671832172780269,1023.4032377608686,1023.3067030388004,2.1107,0.3405,91.8407,1.783,48.24861,-122.99074
RC0078,S2,C2,22.186,22,9.5862,30.4356,30.58193810929457,9.583868626345582,9.656793275133042,1023.4484630728444,1023.3473611985243,2.1099,0.366,91.2571,2.0762,48.24862,-122.99076
RC0078,S2,C2,23.197,23,9.5738,30.4922,30.638755278664437,9.571362452277656,9.64324233132243,1023.4989815312784,1023.3932879155872,2.108,0.3697,91.1732,1.9697,48.24862,-122.99077
RC0078,S2,C2,24.204,24,9.5346,30.5591,30.705921956066387,9.53206124643462,9.60256756520381,1023.5616783911967,1023.4513980310911,2.1062,0.3941,90.6181,1.9815,48.24864,-122.99078
RC0078,S2,C2,25.215,25,9.4901,30.6003,30.747264737100444,9.487461988692418,9.557010036412391,1023.6052500659742,1023.4903546641586,2.0999,0.4081,90.3007,1.8699,48.24864,-122.9908
RC0078,S2,C2,26.22,26,9.4552,30.6355,30.782578894673154,9.452462230031516,9.521212923420627,1023.6426263706769,1023.5231465600452,2.0872,0.3944,90.6098,1.8243,48.24865,-122.9908
RC0078,S2,C2,27.232,27,9.4207,30.6785,30.825729976616472,9.417861751226434,9.48568819048609,1023.6860275406129,1023.5619327341053,2.0682,0.3733,91.0895,1.66,48.24866,-122.99082
RC0078,S2,C2,28.24,28,9.366,30.7323,30.879732929594024,9.363065942848339,9.429678431978601,1023.7409327407194,1023.6122291921225,2.0525,0.3601,91.3905,1.5436,48.24866,-122.99082
RC0078,S2,C2,29.247,29,9.175,30.9448,31.093196801235475,9.171994153444532,9.234020092461858,1023.9402055927835,1023.8068414905908,2.0362,0.3345,91.9774,1.1262,48.24868,-122.99083
RC0078,S2,C2,30.257,30,9.1217,31.0063,31.15494921865728,9.118599587801343,9.179327873316337,1024.0008218763146,1023.8628377219064,1.9967,0.2843,93.14,0.7274,48.24868,-122.99084
RC0078,S2,C2,31.264,31,9.0907,31.0445,31.193328926127073,9.087501752004545,9.147438776665291,1024.0398788032187,1023.8972971764359,1.9549,0.2541,93.8461,0.6878,48.24868,-122.99086
RC0078,S2,C2,32.274,32,9.0375,31.1164,31.265570175755958,9.034207746980163,9.092689712314067,1024.1085507997775,1023.9613495947173,1.9299,0.2501,93.9386,0.5546,48.2487,-122.99086
RC0078,S2,C2,33.282,33,8.991,31.1808,31.330275457453165,8.987613211067584,9.04480586515689,1024.1703477505196,1024.0185379363313,1.9082,0.2234,94.5693,0.5445,48.2487,-122.99088
RC0078,S2,C2,34.293,34,8.9638,31.2179,31.36754984831568,8.96031526299374,9.016766519278892,1024.2079737165923,1024.051548272628,1.8877,0.2172,94.7157,0.5924,48.24871,-122.99088
RC0078,S2,C2,35.298,35,8.9466,31.2395,31.389249950734463,8.943016364364144,8.999030510691131,1024.2319887205263,1024.0709780898078,1.8735,0.2188,94.678,0.5788,48.24872,-122.99089
RC0078,S2,C2,36.308,36,8.935,31.2535,31.403313597960356,8.93131601497742,8.987045065605328,1024.2492608658279,1024.0836443965754,1.8608,0.2351,94.2927,0.5717,48.24872,-122.9909
RC0078,S2,C2,37.317,37,8.9054,31.2949,31.444908584541626,8.901619438601942,8.956530825867025,1024.290583112746,1024.1203578290215,1.8524,0.2405,94.1651,0.527,48.24872,-122.99092
RC0078,S2,C2,38.328,38,8.8954,31.3084,31.45846982752413,8.891518889612131,8.946162399075346,1024.3072266705828,1024.1323916321842,1.8442,0.2409,94.155,0.5566,48.24874,-122.99093
RC0078,S2,C2,39.329,39,8.8987,31.3038,31.453844340391797,8.894716561495425,8.949450172361239,1024.3077209906119,1024.1283280266684,1.8367,0.2415,94.1397,0.5744,48.24874,-122.99094
RC0078,S2,C2,40.342,40,8.889,31.3184,31.468513790384055,8.884915772511775,8.939365154391817,1024.3251842866823,1024.1411729820004,1.8318,0.2391,94.1969,0.5513,48.24874,-122.99096
RC0078,S2,C2,41.351,41,8.8678,31.3498,31.50006954281581,8.863618036774469,8.917456372829559,1024.3574473204972,1024.168830298347,1.8286,0.2313,94.3822,0.5244,48.24876,-122.99096
RC0078,S2,C2,42.36,42,8.8287,31.4053,31.555840824184354,8.824424724103086,8.877180256276038,1024.4111763298322,1024.2179436870786,1.8241,0.2323,94.3588,0.6195,48.24876,-122.99098
RC0078,S2,C2,43.368,43,8.7927,31.4552,31.605985276697016,8.788331274925596,8.840114273349522,1024.4600680034416,1024.2622245386694,1.8146,0.2247,94.5385,0.4938,48.24877,-122.99099
RC0078,S2,C2,44.378,44,8.7728,31.4821,31.63301949846419,8.768334133001247,8.819592424200456,1024.4886298024335,1024.286174031447,1.8015,0.2193,94.6648,0.5177,48.248779999999996,-122.991
RC0078,S2,C2,45.387,45,8.7643,31.4937,31.64468037356709,8.759734426501259,8.810766985395535,1024.5035550689095,1024.2964976453718,1.7903,0.2228,94.5837,0.5436,48.248779999999996,-122.99101
RC0078,S2,C2,46.394,46,8.7524,31.5098,31.660862818215797,8.747735883616114,8.798455298429817,1024.5224870809943,1024.3108349782838,1.7829,0.227,94.4826,0.4998,48.24879,-122.99102
RC0078,S2,C2,47.405,47,8.7464,31.5172,31.66830357832063,8.741635560032671,8.792208668903694,1024.5337741110097,1024.3175121131085,1.7766,0.2296,94.4221,0.4934,48.2488,-122.99102
RC0078,S2,C2,48.411,48,8.7383,31.5281,31.679261093467613,8.733436310492804,8.783797537049585,1024.548079730955,1024.3272295408824,1.772,0.2335,94.3293,0.5226,48.2488,-122.99104
RC0078,S2,C2,49.422,49,8.7259,31.5441,31.69534309351118,8.720937865285357,8.770986499816068,1024.5670264854148,1024.341562239877,1.7678,0.2323,94.3583,0.5218,48.24881,-122.99106
RC0078,S2,C2,50.429,50,8.6809,31.6047,31.756245828161408,8.675849014176404,8.724727944292615,1024.6255867491582,1024.3955059374803,1.7634,0.2297,94.4196,0.4845,48.24882,-122.99106
RC0078,S2,C2,51.439,51,8.6339,31.6678,31.819669977279382,8.628760935218438,8.676428892984443,1024.686400199303,1024.4516866275494,1.7558,0.2382,94.2186,0.473,48.24882,-122.99108
RC0078,S2,C2,52.447,52,8.6126,31.6961,31.848127254376934,8.607366109464255,8.654492338313323,1024.716242657422,1024.4769212924211,1.7405,0.2453,94.0516,0.4676,48.24882,-122.99108
RC0078,S2,C2,53.455,53,8.5685,31.7573,31.90964239916022,8.563178085527088,8.609146521985835,1024.7751219076163,1024.5311777324132,1.7277,0.2458,94.0391,0.5127,48.24884,-122.9911
