time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2
2019-04-17T01:59:36.000Z,41.681,-158.051,59,4,10,14,8.42100913620102,6.520578558403692,11.1672562267342,4.646677668330508,0.6677003648281626,0.8000690686947223,0.13236870386655963,,0.36936981793373735,0.14153504461385497
2019-04-17T02:01:14.000Z,41.681,-158.051,53.8,4,10,15,8.301281537658845,6.441943865319709,11.175390850156681,4.733446984836972,0.6653347560998486,0.8136084053930783,0.14827364929322973,,0.3056887552984312,0.135202900358089
2019-04-17T02:03:13.000Z,41.681,-158.051,49.5,4,10,16,8.194156844226375,6.311337967036543,10.851587645589593,4.5402496785530495,0.6629691473715345,0.8005977195853305,0.1376285722137961,,0.253014296081573,0.13413611322451663
2019-04-17T02:04:40.000Z,41.681,-158.051,44.8,4,10,17,8.254398730650752,6.392910163023087,11.114607136249811,4.721696973226724,0.6674375194139055,0.8230506976892205,0.15561317827531496,,0.26480708545848153,0.13278937264246
2019-04-17T02:05:53.000Z,41.681,-158.051,39.1,4,10,18,8.262212531818768,6.427482312568632,11.0732561338522,4.6457738212835675,0.6663715352338628,0.8091882965577148,0.14281676132385202,,0.26323471354156036,0.13716459409613527
2019-04-17T02:07:22.000Z,41.681,-158.051,33.9,4,10,19,8.220875003058945,6.274958123397114,10.812496260809336,4.537538137412223,0.6490529429389211,0.790656145892503,0.14160320295358186,,0.17596807215243712,0.1344827329416806
2019-04-17T02:09:08.000Z,41.681,-158.051,29.7,4,10,20,8.63072147722647,6.298232184855879,11.044784951873517,4.746552767017638,0.6501773372110211,0.8102896525798153,0.16011231536879422,,0.10002250856514604,0.12491084998966254
2019-04-17T02:10:27.000Z,41.681,-158.051,24.5,4,10,21,8.941509117231734,6.3300927932605955,10.694092297659893,4.363999504399297,0.6495202236753783,0.7951203089687505,0.1456000852933722,,0.0871290588463927,0.12179744840933798
2019-04-17T02:11:48.000Z,41.681,-158.051,15.4,4,10,22,9.026452697671129,6.3703139868495295,10.796678937487847,4.426364950638318,0.6583401475760062,0.7990558211543898,0.14071567357838355,,0.10670508921206089,0.12483067094736643
2019-04-17T02:13:08.000Z,41.681,-158.051,4.5,4,10,23,9.06199289008049,6.425900580236482,10.805039522672063,4.37913894243558,0.6602822831369061,0.8050178284206941,0.14473554528378807,,0.09357578370576936,0.12140767562523856
2019-04-17T15:10:00.000Z,41.618385,-157.934585,7,Underway31,,,8.700022130078112,6.285762050583449,10.842915615190494,4.557153564607045,0.6652293257694981,0.8262084189411691,0.16097909317167103,55.2212931847023,0.1714873233797931,0.11618369393216117
2019-04-18T15:09:00.000Z,41.59184333333333,-157.9125,7,Underway32,,,8.421685935309307,6.116633044274936,10.777369154471211,4.660736110196275,0.6568088382199475,0.828422831556763,0.17161399333681548,55.42518298734969,0.1312478263020161,0.11227702765486088
2019-04-19T15:00:00.000Z,38.65581666666667,-157.99356666666668,7,Underway33,,,4.109292914483451,0.6334563065133572,5.388445356576046,4.754989050062688,0.2615107256563236,0.4424507126587429,0.1809399870024193,57.45001964812382,0.24472320806134729,0.04160399121795257
2019-04-20T01:16:24.000Z,36.999,-158.001,990.1,5,1,1,132.07091744350842,45.148424792906745,48.04055285688858,2.8921280639818363,3.263755906884263,3.3338228200341335,0.07006691314987057,,0.013462894544385302,0.002398801979599729
2019-04-20T01:22:05.000Z,36.999,-158.001,742.6,5,1,2,100.80507917163649,41.63266459460113,44.22069256397095,2.5880279693698185,2.976956749336071,3.0472320890482596,0.07027533971218869,,0.011453507298954661,0.004216419183312823
