Name,SampID,Cruise,EE.adjust.conc,Empirical_Formula,C,N,Nmol.C,Nmol.N
Dimethylsulfonioacetate,220602_Smp_TN397_S7_600_U_B,TN397,0.2699647816989525,C4H9O2S,4,NA,1.07985912679581,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S7_600_U_C,TN397,0.29032311444196246,C4H9O2S,4,NA,1.1612924577678498,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_A,TN397,0.12108446581745345,C4H9O2S,4,NA,0.4843378632698138,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_B,TN397,0.179919083123102,C4H9O2S,4,NA,0.719676332492408,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_C,TN397,0.12936484404823156,C4H9O2S,4,NA,0.5174593761929263,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_A,TN397,0.4776177156716518,C4H9O2S,4,NA,1.9104708626866072,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_B,TN397,0.2128965449018905,C4H9O2S,4,NA,0.851586179607562,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_C,TN397,0.3677065432766358,C4H9O2S,4,NA,1.4708261731065433,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_A,TN397,0.20380340971381067,C4H9O2S,4,NA,0.8152136388552427,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_B,TN397,0.3179937221121345,C4H9O2S,4,NA,1.271974888448538,NA
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_C,TN397,0.30130652905032707,C4H9O2S,4,NA,1.2052261162013083,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U1_A,TN397,17.45191067914876,C4H9O2S,4,NA,69.80764271659504,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U1_B,TN397,11.96751151992985,C4H9O2S,4,NA,47.8700460797194,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U1_C,TN397,13.883836979383696,C4H9O2S,4,NA,55.535347917534786,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U10_A,TN397,0.2008400861044594,C4H9O2S,4,NA,0.8033603444178375,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U10_B,TN397,0.18147806979074121,C4H9O2S,4,NA,0.7259122791629649,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U10_C,TN397,0.1480123766378225,C4H9O2S,4,NA,0.59204950655129,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U11_A,TN397,0.33375505692094143,C4H9O2S,4,NA,1.3350202276837657,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U11_B,TN397,0.3056624963306077,C4H9O2S,4,NA,1.2226499853224309,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U11_C,TN397,0.28054485310321,C4H9O2S,4,NA,1.12217941241284,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U12_A,TN397,0.7505225837141872,C4H9O2S,4,NA,3.002090334856749,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U12_B,TN397,0.8651977439019044,C4H9O2S,4,NA,3.4607909756076176,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U12_C,TN397,0.8977426541789283,C4H9O2S,4,NA,3.590970616715713,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U13_A,TN397,0.10912538459841341,C4H9O2S,4,NA,0.43650153839365363,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U13_B,TN397,0.08524056042171399,C4H9O2S,4,NA,0.34096224168685596,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U13_C,TN397,0.13321844851224443,C4H9O2S,4,NA,0.5328737940489777,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U2_A,TN397,1.6410588990233854,C4H9O2S,4,NA,6.564235596093542,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U2_B,TN397,1.4080785893281846,C4H9O2S,4,NA,5.6323143573127386,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U2_C,TN397,1.824247370898753,C4H9O2S,4,NA,7.296989483595012,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U3_A,TN397,1.895606774936333,C4H9O2S,4,NA,7.582427099745332,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U3_B,TN397,1.8465806224390753,C4H9O2S,4,NA,7.386322489756301,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U3_C,TN397,2.8206481907745404,C4H9O2S,4,NA,11.282592763098162,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U4_A,TN397,5.039677102189165,C4H9O2S,4,NA,20.15870840875666,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U4_B,TN397,6.709369089464644,C4H9O2S,4,NA,26.837476357858577,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U4_C,TN397,3.255987567328183,C4H9O2S,4,NA,13.023950269312731,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U5_A,TN397,1.128291062102906,C4H9O2S,4,NA,4.513164248411624,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U5_B,TN397,1.3285154850610021,C4H9O2S,4,NA,5.314061940244009,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U5_C,TN397,0.7809189674417236,C4H9O2S,4,NA,3.1236758697668945,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U6_A,TN397,0.6706740641227071,C4H9O2S,4,NA,2.6826962564908285,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U6_B,TN397,0.7257362829980344,C4H9O2S,4,NA,2.9029451319921376,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U6_C,TN397,1.1548134900994074,C4H9O2S,4,NA,4.6192539603976295,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U9_A,TN397,0.3263093791896573,C4H9O2S,4,NA,1.3052375167586292,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U9_B,TN397,0.32060087366930234,C4H9O2S,4,NA,1.2824034946772094,NA
Dimethylsulfonioacetate,220602_Smp_TN397_U9_C,TN397,0.4936770547303227,C4H9O2S,4,NA,1.9747082189212908,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_A,TN397,0.5026864959547573,C4H9O2S,4,NA,2.0107459838190294,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_B,TN397,0.5981996196384413,C4H9O2S,4,NA,2.392798478553765,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_C,TN397,0.46018255134853914,C4H9O2S,4,NA,1.8407302053941565,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_A,TN397,0.3843397482584462,C4H9O2S,4,NA,1.5373589930337848,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_B,TN397,0.4348517920413005,C4H9O2S,4,NA,1.739407168165202,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_C,TN397,0.4218837557088034,C4H9O2S,4,NA,1.6875350228352135,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_A,TN397,0.27458198162438024,C4H9O2S,4,NA,1.098327926497521,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_B,TN397,0.28564545781865774,C4H9O2S,4,NA,1.142581831274631,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_C,TN397,0.4031799461436579,C4H9O2S,4,NA,1.6127197845746315,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_A,TN397,0.24294282712633053,C4H9O2S,4,NA,0.9717713085053221,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_B,TN397,0.3388967124806265,C4H9O2S,4,NA,1.355586849922506,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_C,TN397,0.3118910289699023,C4H9O2S,4,NA,1.2475641158796091,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_A,TN397,0.7197665945911313,C4H9O2S,4,NA,2.8790663783645254,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_B,TN397,0.6371479640305105,C4H9O2S,4,NA,2.548591856122042,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_C,TN397,0.42670138327130785,C4H9O2S,4,NA,1.7068055330852314,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_A,TN397,0.1261790995010121,C4H9O2S,4,NA,0.5047163980040484,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_B,TN397,0.10989370712674053,C4H9O2S,4,NA,0.4395748285069621,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_C,TN397,0.2879640095011867,C4H9O2S,4,NA,1.151856038004747,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_A,TN397,0.2650979428819622,C4H9O2S,4,NA,1.0603917715278488,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_B,TN397,0.3245695697729772,C4H9O2S,4,NA,1.2982782790919087,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_C,TN397,0.29104720157571135,C4H9O2S,4,NA,1.1641888063028454,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_A,TN397,0.19888263257542235,C4H9O2S,4,NA,0.7955305303016894,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_B,TN397,0.1578053665219013,C4H9O2S,4,NA,0.6312214660876052,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_C,TN397,0.2310319122311957,C4H9O2S,4,NA,0.9241276489247828,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_A,TN397,0.1704894305294736,C4H9O2S,4,NA,0.6819577221178944,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_B,TN397,0.27894984120983995,C4H9O2S,4,NA,1.1157993648393598,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_C,TN397,0.17005603313152465,C4H9O2S,4,NA,0.6802241325260986,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_A,TN397,0.2555088139782963,C4H9O2S,4,NA,1.0220352559131851,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_B,TN397,0.2701064444305209,C4H9O2S,4,NA,1.0804257777220836,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_C,TN397,0.16365911739295808,C4H9O2S,4,NA,0.6546364695718323,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_A,TN397,0.13415739327680198,C4H9O2S,4,NA,0.5366295731072079,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_B,TN397,0.13143599597615646,C4H9O2S,4,NA,0.5257439839046258,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_C,TN397,0.11374547052258756,C4H9O2S,4,NA,0.45498188209035023,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_A,TN397,0,C4H9O2S,4,NA,0,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_B,TN397,0,C4H9O2S,4,NA,0,NA
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_C,TN397,0,C4H9O2S,4,NA,0,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full1,KM1906,4.766128738848902,C5H10O2S,5,NA,23.83064369424451,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full2,KM1906,4.4412735443489035,C5H10O2S,5,NA,22.206367721744517,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full3,KM1906,4.832233485474538,C5H10O2S,5,NA,24.161167427372693,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half1,KM1906,3.9955426250005517,C5H10O2S,5,NA,19.977713125002758,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half2,KM1906,4.705989382273934,C5H10O2S,5,NA,23.52994691136967,NA
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half3,KM1906,4.9914782020663635,C5H10O2S,5,NA,24.95739101033182,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_A,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_B,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_C,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_A,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_B,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_C,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_A,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_B,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_C,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_A,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_B,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_C,KM1906,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_1,KM1906,0.16902881894027766,C5H10O2S,5,NA,0.8451440947013883,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_2,KM1906,0.3410403919925569,C5H10O2S,5,NA,1.7052019599627846,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_3,KM1906,0.023946408658615227,C5H10O2S,5,NA,0.11973204329307613,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_4,KM1906,0.05371255873007085,C5H10O2S,5,NA,0.26856279365035424,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_5,KM1906,0.03564870061290002,C5H10O2S,5,NA,0.1782435030645001,NA
Dimethylsulfoniopropionate,220623_Smp_MQBlk_6,KM1906,0.06487592118106596,C5H10O2S,5,NA,0.32437960590532977,NA
Dimethylsulfoniopropionate,220623_Smp_MU1_A,KM1906,3.145185490798369,C5H10O2S,5,NA,15.725927453991845,NA
Dimethylsulfoniopropionate,220623_Smp_MU1_B,KM1906,1.7796171874247524,C5H10O2S,5,NA,8.898085937123762,NA
Dimethylsulfoniopropionate,220623_Smp_MU1_C,KM1906,1.7958027985239897,C5H10O2S,5,NA,8.979013992619949,NA
Dimethylsulfoniopropionate,220623_Smp_MU10_A,KM1906,2.145686042235967,C5H10O2S,5,NA,10.728430211179836,NA
Dimethylsulfoniopropionate,220623_Smp_MU10_B,KM1906,6.279562375503354,C5H10O2S,5,NA,31.39781187751677,NA
Dimethylsulfoniopropionate,220623_Smp_MU10_C,KM1906,11.497281540441344,C5H10O2S,5,NA,57.48640770220672,NA
Dimethylsulfoniopropionate,220623_Smp_MU11_A,KM1906,12.534126835995659,C5H10O2S,5,NA,62.67063417997829,NA
Dimethylsulfoniopropionate,220623_Smp_MU11_B,KM1906,19.779043892421573,C5H10O2S,5,NA,98.89521946210786,NA
Dimethylsulfoniopropionate,220623_Smp_MU11_C,KM1906,15.34442114347781,C5H10O2S,5,NA,76.72210571738904,NA
Dimethylsulfoniopropionate,220623_Smp_MU12_A,KM1906,14.94605882452385,C5H10O2S,5,NA,74.73029412261926,NA
Dimethylsulfoniopropionate,220623_Smp_MU12_B,KM1906,4.124300038732011,C5H10O2S,5,NA,20.621500193660054,NA
Dimethylsulfoniopropionate,220623_Smp_MU12_C,KM1906,13.603611607223392,C5H10O2S,5,NA,68.01805803611697,NA
Dimethylsulfoniopropionate,220623_Smp_MU13_A,KM1906,3.7358489175504266,C5H10O2S,5,NA,18.679244587752134,NA
Dimethylsulfoniopropionate,220623_Smp_MU13_B,KM1906,3.7605192560713716,C5H10O2S,5,NA,18.80259628035686,NA
Dimethylsulfoniopropionate,220623_Smp_MU13_C,KM1906,0.9036298517720194,C5H10O2S,5,NA,4.518149258860097,NA
Dimethylsulfoniopropionate,220623_Smp_MU14_A,KM1906,9.18108129950595,C5H10O2S,5,NA,45.905406497529746,NA
Dimethylsulfoniopropionate,220623_Smp_MU14_B,KM1906,8.015559420782663,C5H10O2S,5,NA,40.07779710391332,NA
Dimethylsulfoniopropionate,220623_Smp_MU14_C,KM1906,4.449842056666529,C5H10O2S,5,NA,22.249210283332644,NA
Dimethylsulfoniopropionate,220623_Smp_MU15_A,KM1906,3.1221596524348154,C5H10O2S,5,NA,15.610798262174077,NA
Dimethylsulfoniopropionate,220623_Smp_MU15_B,KM1906,8.002056462606173,C5H10O2S,5,NA,40.01028231303087,NA
Dimethylsulfoniopropionate,220623_Smp_MU15_C,KM1906,4.890368149561006,C5H10O2S,5,NA,24.45184074780503,NA
Dimethylsulfoniopropionate,220623_Smp_MU16_A,KM1906,6.6756964180152485,C5H10O2S,5,NA,33.37848209007624,NA
Dimethylsulfoniopropionate,220623_Smp_MU16_B,KM1906,6.877454701625049,C5H10O2S,5,NA,34.38727350812525,NA
Dimethylsulfoniopropionate,220623_Smp_MU16_C,KM1906,2.948422394142642,C5H10O2S,5,NA,14.74211197071321,NA
Dimethylsulfoniopropionate,220623_Smp_MU17_A,KM1906,6.782114816817672,C5H10O2S,5,NA,33.91057408408836,NA
Dimethylsulfoniopropionate,220623_Smp_MU17_B,KM1906,10.026118979117387,C5H10O2S,5,NA,50.13059489558693,NA
Dimethylsulfoniopropionate,220623_Smp_MU2_A,KM1906,2.1524346851641245,C5H10O2S,5,NA,10.762173425820622,NA
Dimethylsulfoniopropionate,220623_Smp_MU2_B,KM1906,1.7201498826171793,C5H10O2S,5,NA,8.600749413085897,NA
Dimethylsulfoniopropionate,220623_Smp_MU2_C,KM1906,3.033258087372691,C5H10O2S,5,NA,15.166290436863454,NA
Dimethylsulfoniopropionate,220623_Smp_MU3_A,KM1906,2.560419858948227,C5H10O2S,5,NA,12.802099294741137,NA
Dimethylsulfoniopropionate,220623_Smp_MU3_B,KM1906,3.049460360912442,C5H10O2S,5,NA,15.247301804562209,NA
Dimethylsulfoniopropionate,220623_Smp_MU3_C,KM1906,4.437281649025776,C5H10O2S,5,NA,22.18640824512888,NA
Dimethylsulfoniopropionate,220623_Smp_MU4_A,KM1906,3.3016320991172226,C5H10O2S,5,NA,16.50816049558611,NA
Dimethylsulfoniopropionate,220623_Smp_MU4_B,KM1906,3.481258880177722,C5H10O2S,5,NA,17.40629440088861,NA
Dimethylsulfoniopropionate,220623_Smp_MU4_C,KM1906,2.7220218972660972,C5H10O2S,5,NA,13.610109486330487,NA
Dimethylsulfoniopropionate,220623_Smp_MU5_A,KM1906,2.065291303009564,C5H10O2S,5,NA,10.32645651504782,NA
Dimethylsulfoniopropionate,220623_Smp_MU5_B,KM1906,2.3266474729643,C5H10O2S,5,NA,11.6332373648215,NA
Dimethylsulfoniopropionate,220623_Smp_MU5_C,KM1906,3.208118465059507,C5H10O2S,5,NA,16.040592325297535,NA
Dimethylsulfoniopropionate,220623_Smp_MU6_A,KM1906,2.64770906700062,C5H10O2S,5,NA,13.2385453350031,NA
Dimethylsulfoniopropionate,220623_Smp_MU6_B,KM1906,3.193983752223529,C5H10O2S,5,NA,15.969918761117645,NA
Dimethylsulfoniopropionate,220623_Smp_MU6_C,KM1906,2.9676985925238744,C5H10O2S,5,NA,14.838492962619371,NA
Dimethylsulfoniopropionate,220623_Smp_MU7_A,KM1906,2.5577363788121232,C5H10O2S,5,NA,12.788681894060616,NA
Dimethylsulfoniopropionate,220623_Smp_MU7_B,KM1906,4.281025772472805,C5H10O2S,5,NA,21.405128862364027,NA
Dimethylsulfoniopropionate,220623_Smp_MU7_C,KM1906,3.616513936669598,C5H10O2S,5,NA,18.08256968334799,NA
Dimethylsulfoniopropionate,220623_Smp_MU8_A,KM1906,4.5492560854395725,C5H10O2S,5,NA,22.746280427197863,NA
Dimethylsulfoniopropionate,220623_Smp_MU8_B,KM1906,4.311134920654842,C5H10O2S,5,NA,21.555674603274213,NA
Dimethylsulfoniopropionate,220623_Smp_MU8_C,KM1906,2.997551777258014,C5H10O2S,5,NA,14.98775888629007,NA
Dimethylsulfoniopropionate,220623_Smp_MU9_A,KM1906,3.06044291815786,C5H10O2S,5,NA,15.302214590789301,NA
Dimethylsulfoniopropionate,220623_Smp_MU9_B,KM1906,0.6811671859169341,C5H10O2S,5,NA,3.4058359295846707,NA
Dimethylsulfoniopropionate,220623_Smp_MU9_C,KM1906,2.802390402011691,C5H10O2S,5,NA,14.011952010058454,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full1,KinExp,4.7476690016809915,C5H10O2S,5,NA,23.738345008404956,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full2,KinExp,4.81122480274128,C5H10O2S,5,NA,24.0561240137064,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full3,KinExp,5.140792523584219,C5H10O2S,5,NA,25.703962617921093,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full4,KinExp,5.314693553607526,C5H10O2S,5,NA,26.57346776803763,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Half1,KinExp,5.202301754348248,C5H10O2S,5,NA,26.01150877174124,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Half2,KinExp,4.983579312194079,C5H10O2S,5,NA,24.917896560970398,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Half3,KinExp,5.025498359584539,C5H10O2S,5,NA,25.127491797922694,NA
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Half4,KinExp,5.027370518073339,C5H10O2S,5,NA,25.136852590366697,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1_Kin_A,KinExp,3.6703542593075715,C5H10O2S,5,NA,18.35177129653786,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1_Kin_B,KinExp,3.242636639872007,C5H10O2S,5,NA,16.213183199360035,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1_Kin_C,KinExp,5.570851552323892,C5H10O2S,5,NA,27.854257761619458,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1iN_Kin_A,KinExp,2.211453993599196,C5H10O2S,5,NA,11.05726996799598,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1iN_Kin_B,KinExp,5.005874608859137,C5H10O2S,5,NA,25.029373044295685,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix1iN_Kin_C,KinExp,2.6881448221100563,C5H10O2S,5,NA,13.440724110550281,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2_Kin_A,KinExp,4.546496055542081,C5H10O2S,5,NA,22.7324802777104,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2_Kin_B,KinExp,4.978415476894655,C5H10O2S,5,NA,24.892077384473275,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2_Kin_C,KinExp,7.532915175207874,C5H10O2S,5,NA,37.66457587603937,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2iN_Kin_A,KinExp,6.635297887014401,C5H10O2S,5,NA,33.17648943507201,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2iN_Kin_B,KinExp,7.012120826023644,C5H10O2S,5,NA,35.06060413011822,NA
Dimethylsulfoniopropionate,240102_Smp_G5_Mix2iN_Kin_C,KinExp,8.96487556473965,C5H10O2S,5,NA,44.82437782369825,NA
Dimethylsulfoniopropionate,240102_Smp_G5_UKG1_A,KinExp,2.0311774160863467,C5H10O2S,5,NA,10.155887080431734,NA
Dimethylsulfoniopropionate,240102_Smp_G5_UKG1_B,KinExp,2.9216981508362276,C5H10O2S,5,NA,14.608490754181139,NA
Dimethylsulfoniopropionate,240102_Smp_G5_UKG1_C,KinExp,2.426194897954308,C5H10O2S,5,NA,12.130974489771539,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk1_A,KinExp,8.195451647139212e-4,C5H10O2S,5,NA,0.004097725823569606,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk1_B,KinExp,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk1_C,KinExp,0.0017665359613046705,C5H10O2S,5,NA,0.008832679806523353,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk2_A,KinExp,5.515903181594833e-4,C5H10O2S,5,NA,0.0027579515907974164,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk2_B,KinExp,6.137504787049231e-4,C5H10O2S,5,NA,0.0030687523935246153,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk2_C,KinExp,0.004748579905411516,C5H10O2S,5,NA,0.02374289952705758,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk3_A,KinExp,0.0012608520247588606,C5H10O2S,5,NA,0.006304260123794303,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk3_B,KinExp,0.0010072043967850799,C5H10O2S,5,NA,0.005036021983925399,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk3_C,KinExp,0.0024830431980998467,C5H10O2S,5,NA,0.012415215990499233,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk4_A,KinExp,0.0049200178012234275,C5H10O2S,5,NA,0.024600089006117137,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk4_B,KinExp,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk4_C,KinExp,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk5_A,KinExp,0,C5H10O2S,5,NA,0,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk5_B,KinExp,0.0011608312653843351,C5H10O2S,5,NA,0.005804156326921676,NA
Dimethylsulfoniopropionate,240102_Smp_LabBlk5_C,KinExp,4.8236846922918367e-4,C5H10O2S,5,NA,0.0024118423461459183,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_CXBLK_A,KinExp,0.01836115761055091,C5H10O2S,5,NA,0.09180578805275455,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_CXBLK_B,KinExp,0.00918161156368396,C5H10O2S,5,NA,0.0459080578184198,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_CXBLK_C,KinExp,0.009366307698331765,C5H10O2S,5,NA,0.046831538491658824,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_S7_C3_D6_A,KinExp,6.188434765103254,C5H10O2S,5,NA,30.942173825516267,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_S7_C3_D6_B,KinExp,0.7817938328058779,C5H10O2S,5,NA,3.9089691640293895,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_S7_C3_D6_C,KinExp,0.2197699944213428,C5H10O2S,5,NA,1.098849972106714,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_UKH1_A,KinExp,6.2002255569757905,C5H10O2S,5,NA,31.001127784878953,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_UKH1_B,KinExp,8.583421023287874,C5H10O2S,5,NA,42.91710511643937,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_UKH1_C,KinExp,9.774805932512198,C5H10O2S,5,NA,48.874029662560986,NA
Dimethylsulfoniopropionate,240102_Smp_RC078_UKH2_A,KinExp,7.1991394234548025,C5H10O2S,5,NA,35.99569711727401,NA
