time,sst,sss,lat,lon,chla,N_N,pp_13c,chla_interp,N_N_interp,pp_13c_interp
2023-02-03T17:00:00Z,26.78566681543986,34.67099908192952,6.869951645533244,-139.99872741699218,0.21287335287399475,NA,NA,0.21287335287399475,2.469962183538944,10.836927588358579
2023-02-03T18:00:00Z,26.822999795277912,34.667666562398274,6.6655133406321205,-139.99693145751954,0.20791197064828518,NA,NA,0.20791197064828518,2.7053352825446417,11.134080168964529
2023-02-03T19:00:00Z,26.771999963124593,34.72250035603841,6.46552996635437,-139.9982032775879,0.22357554919116618,NA,NA,0.22357554919116618,2.9312803726666083,11.457344002277104
2023-02-03T20:00:00Z,26.512666543324787,34.76149940490723,6.250305000940958,-139.9988250732422,0.21807807102919763,NA,NA,0.21807807102919763,3.143570830104951,11.798550791820528
2023-02-03T21:00:00Z,26.525499916076658,34.80766665140788,6.04914501508077,-139.99978892008465,0.21268345748214262,NA,NA,0.21268345748214262,3.337762268761109,12.151390159053543
2023-02-03T22:00:00Z,26.588500118255613,34.81999969482422,6.000229970614115,-139.99967397054039,0.18692909091109045,NA,NA,0.18692909091109045,3.509178332922354,12.51090982455858
2023-02-03T23:00:00Z,26.63233324686686,34.81983318328857,5.8920300006866455,-139.99992853800455,0.18242750167917046,NA,NA,0.18242750167917046,3.6528953629388683,12.873168905025862
2023-02-04T00:00:00Z,26.662999884287515,34.811166763305664,5.676548337936401,-140.00076777140296,0.21136226258817445,NA,NA,0.21136226258817445,3.7637258281950117,13.234992260793103
2023-02-04T01:00:00Z,26.37816664377848,34.766166877746585,5.460309990247091,-140.00018157958985,0.21740116547538182,NA,NA,0.21740116547538182,3.836200410193237,13.5937931247065
2023-02-04T02:00:00Z,26.254166698455812,34.739333407084146,5.23598833878835,-139.99994735717775,0.19086751126911566,NA,NA,0.19086751126911566,3.864548605663235,13.947442850031745
2023-02-04T03:00:00Z,25.85300006866455,34.635666338602704,5.019963312149048,-139.99874318440754,0.16598797605426152,3.8426777050815266,NA,0.16598797605426152,3.8426777050815266,14.29417379307918
2023-02-04T04:00:00Z,25.769000307718912,34.61283283233642,4.81030502319336,-139.9989865620931,0.15455501788392512,NA,NA,0.15455501788392512,3.7894477021320054,14.632505896564158
2023-02-04T05:00:00Z,25.752833398183185,34.59533303578694,4.583871674537659,-140.0008580525716,0.15221340726183288,NA,NA,0.15221340726183288,3.728235312176704,14.961190489465123
2023-02-04T06:00:00Z,25.75133336385091,34.583001200358076,4.366204984982809,-139.99994862874348,0.16619859881045776,NA,NA,0.16619859881045776,3.6595584386506608,15.279166770321678
2023-02-04T07:00:00Z,25.775000572204593,34.57483406066895,4.150785001118978,-140.00005544026692,0.17873853105569376,NA,NA,0.17873853105569376,3.5840927104286657,15.58552775551569
2023-02-04T08:00:00Z,25.77000045776367,34.56600036621094,3.9233349800109862,-140.00019810994465,0.18245626485742075,NA,NA,0.18245626485742075,3.502736473377635,15.879493374789634
2023-02-04T09:00:00Z,25.776500606536867,34.56000137329102,3.701626666386922,-140.00035705566407,0.18285664182274036,NA,NA,0.18285664182274036,3.4167108042457253,16.160389022972502
2023-02-04T10:00:00Z,25.76516701380412,34.5595012664795,3.4856599966684976,-140.00020192464194,0.18353198276831,NA,NA,0.18353198276831,3.3277187376345636,16.427628319186407
2023-02-04T11:00:00Z,25.736999702453613,34.5553337097168,3.26016831000646,-140.00075658162436,0.1764218751102841,NA,NA,0.1764218751102841,3.2382090835261788,16.680699141081355
2023-02-04T12:00:00Z,25.720999749501544,34.55066604614258,3.03524667819341,-139.99999338785807,0.14503481363317777,NA,NA,0.14503481363317777,3.1518348410934003,16.919152230567356
2023-02-04T13:00:00Z,25.67616688410441,34.55800094604493,2.8250733256340026,-140.00104039510092,0.15152401619075362,NA,NA,0.15152401619075362,3.0742971418050695,17.142591835090524
2023-02-04T14:00:00Z,25.617666943868,34.56000137329102,2.6405632932980856,-140.00137125651042,0.19477437774958645,NA,17.35066797247025,0.19477437774958645,3.0150146585226194,17.35066797247025
2023-02-04T15:00:00Z,25.61000061035156,34.560334650675465,2.622299909591675,-140.0018005371094,0.20214899938557884,2.990743903409924,NA,0.20214899938557884,2.990743903409924,17.55059785891938
2023-02-04T16:00:00Z,25.609833939870196,34.56833330790202,2.6222982446352643,-140.00180231730147,0.20142707863486142,NA,NA,0.20142707863486142,2.993060209101902,17.74975811789651
2023-02-04T17:00:00Z,25.61466738382975,34.56999969482422,2.622249960899353,-140.0018005371094,0.19559532662086576,NA,NA,0.19559532662086576,2.995811896416513,17.948058828783598
2023-02-04T18:00:00Z,25.630166149139406,34.56999969482422,2.6220966696739194,-140.00182266235353,0.19561546026648197,NA,NA,0.19561546026648197,2.99895975720617,18.145395495285747
2023-02-04T19:00:00Z,25.655166403452554,34.56999969482422,2.6190033753712973,-140.00228703816728,0.19070267258963006,NA,NA,0.19070267258963006,3.002469153956628,18.341645967393305
2023-02-04T20:00:00Z,25.69800001780192,34.56999969482422,2.6110700209935507,-140.00248107910153,0.17454678990467812,NA,NA,0.17454678990467812,3.0063093726286234,18.536666548936832
2023-02-04T21:00:00Z,25.71249926884969,34.56933314005534,2.4550166765848798,-140.00209477742513,0.17296973561888931,NA,NA,0.17296973561888931,3.01045308242925,18.73028702774292
2023-02-04T22:00:00Z,25.729999542236328,34.55783424377442,2.241903340816498,-140.00222625732422,0.16682103034761428,NA,NA,0.16682103034761428,3.0148758824528854,18.922304263645888
