time,lat,lon,depth,station,cast,cell_abundance_bacteria,cell_abundance_picoeuk,cell_abundance_prochloro,cell_abundance_synecho,diameter_bacteria,diameter_picoeuk,diameter_prochloro,diameter_synecho,carbon_quota_bacteria,carbon_quota_picoeuk,carbon_quota_prochloro,carbon_quota_synecho,carbon_biomass_bacteria,carbon_biomass_picoeuk,carbon_biomass_prochloro,carbon_biomass_synecho
2021-12-08T15:05:00.000Z,0.1232,-141.9195,15,13,3,852.114788634338,12.8068591588143,206.709867207041,12.8239410477454,0.362096666666667,1.56628,0.553783333333333,0.812136666666667,0.0108939322924717,0.476526480434021,0.0325707704102759,0.0875249299567114,9.33324088483455,6.1197140263807,6.72012964962326,1.12062206015074
2021-12-08T15:05:00.000Z,0.1232,-141.9195,25,13,3,820.90210152614,13.1120586859401,176.064361889537,11.7797999430402,0.362493333333333,1.56740333333333,0.557383333333333,0.818643333333333,0.01092688378932,0.477080199753162,0.0331175819164012,0.0893365940162832,9.0058450499801,6.25636995410524,5.82992437259821,1.05000131588252
2021-12-08T15:05:00.000Z,0.1232,-141.9195,45,13,3,739.404309864585,13.957940002051,139.552635585664,8.47407947452829,0.369066666666667,1.61699,0.586986666666667,0.826923333333333,0.0114335025525671,0.517369560666932,0.0378516924267535,0.091667707854949,8.4627978093774,7.21290248992968,5.27240932058168,0.775710675634813
2021-12-08T15:05:00.000Z,0.1232,-141.9195,60,13,3,595.504368677415,11.453056624205,91.3627072572392,6.18436006391366,0.376716666666667,1.60761,0.614103333333333,0.831603333333333,0.0120574203973611,0.509297745564999,0.0425264254142915,0.093007034989596,7.1718633389062,5.83159127253065,3.8825713320813,0.573916937229523
2021-12-08T15:05:00.000Z,0.1232,-141.9195,75,13,3,404.850059070049,6.49146295641913,47.9079572551455,2.15328591798901,0.37251,1.67807333333333,0.668153333333333,0.862103333333333,0.0117101566267984,0.568985495396082,0.0528651335442692,0.1020527686067,4.73792280176596,3.69910230394292,2.53165349188598,0.219360198536679
2021-12-08T15:05:00.000Z,0.1232,-141.9195,85,13,3,290.910943567831,1.81564556154806,20.3401419734656,0.446718401384194,0.3863,1.80826333333333,0.734993333333333,0.950583333333333,0.012874233490766,0.695166671299452,0.0676160248519964,0.131403981843229,3.73435851606795,1.2378136597945,1.37189428193842,0.058487016464994
2021-12-08T15:05:00.000Z,0.1232,-141.9195,100,13,3,220.400439608438,0.130014759566526,1.04009984843085,0.0366843653750348,0.39514,2.25313,0.806716666666667,0.927966666666667,0.0136343261441413,1.24580911005601,0.0860126928783097,0.125824257363583,3.00464709776353,0.159687656920407,0.0893196048723311,0.00402008191504296
2021-12-08T15:05:00.000Z,0.1232,-141.9195,125,13,3,176.89774069584,0.0426123624647286,0.0231654219271956,0.0494201545742085,0.39684,2.73950666666667,0.629266666666667,0.896293333333333,0.0137913829971945,2.07672402355275,0.0481142060802394,0.116168043959053,2.4440220422488,0.0688837605351686,0.00151811297391401,0.00593456903069987
2021-12-08T15:05:00.000Z,0.1232,-141.9195,150,13,3,149.915066603792,0.016089230207209,0.0129451693381906,0.0098011084691722,0.39552,2.52233,0.608586666666667,0.965746666666667,0.0136719827968698,2.83379254207015,0.0421907611151165,0.140434032524114,2.05286202598297,0.0748292128176471,0.000582547037782266,0.0013729865820654
2021-12-08T15:05:00.000Z,0.1232,-141.9195,200,13,3,131.708023577933,0.00935083435478117,0.00935083435478117,0.00935083435478117,0.398916666666667,1.72758333333333,0.67556,0.99228,0.0139786010561163,0.619342512598934,0.0645509678713304,0.147732813319077,1.84344657129918,0.00571603465870461,0.000623404125189583,0.00140080751799187
