time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,NO2,TDN,DON,PO4,TDP,DOP,NH4
2023-01-23T23:37:00.000Z,15.976,-140.005,200,2,7,1,15.946834389637901,16.430248693677356,0.005999812767974561,19.737414028824922,3.304190088216632,1.252467664285117,1.3369771169970912,0.0845094527119743,0.002975246930934113
2023-01-23T23:37:00.000Z,19.332,-138.712,10,2,7,24,1.3483014357540346,0.02563431503980817,0.00021601486113319746,5.901265954768033,5.868718565976938,0.20750133165916707,0.44194742296929423,0.23444609131012717,0.006913073751288089
2023-01-23T23:37:00.000Z,19.332,-138.712,25,2,7,23,1.2152135338041568,0.0034617068423107686,0.0008100557292494905,5.464073908249096,5.459299592466667,0.1819169798551018,0.40780644694973733,0.22588946709463553,0.0013126089401179917
2023-01-23T23:37:00.000Z,19.332,-138.712,50,2,7,22,1.2074702376907094,0.00662420866315311,0.000588640496587963,5.111674916673595,5.1026005046555545,0.17317517399949864,0.3748732190033486,0.20169804500384994,0.0024502033548869182
2023-01-23T23:37:00.000Z,19.332,-138.712,55,2,7,21,1.2098900177261616,0.0590306757598949,0.0016741151737822806,4.9942873169329625,4.935256641173067,0.17265066564816245,0.3762871679670575,0.20363650231889507,0
2023-01-23T23:37:00.000Z,19.332,-138.712,60,2,7,20,1.2108579297403426,0.0073660916037974,0.0004104282361530753,5.290708720704581,5.278879758704382,0.17107714059415388,0.3781724332520029,0.207095292657849,0.004462870396401173
2023-01-23T23:37:00.000Z,19.332,-138.712,65,2,7,19,1.2118258417545236,0.0029240672338418133,0.0005670390104746434,5.08663852719169,5.082664372805754,0.16941619748158926,0.3727817528278623,0.20336555534627304,0.0010500871520943945
2023-01-23T23:37:00.000Z,19.332,-138.712,70,2,7,18,1.2408632021799515,0.005407780123943303,0.002408565701635152,5.048847750615229,5.041339796187097,0.1647539010252676,0.3589662931616223,0.19421239213635472,0.002100174304188785
2023-01-23T23:37:00.000Z,19.332,-138.712,75,2,7,17,1.311036823208069,0.004231115215037579,0.0045525131983821365,4.895086528419752,4.887530137223082,0.15391406176431965,0.3392299222098508,0.18531586044553117,0.0033252759816322463
2023-01-23T23:37:00.000Z,19.332,-138.712,80,2,7,16,1.3754029721511007,0.012647757305345814,0.0009720668750993887,4.914218109061585,4.901570351756239,0.14668750225702104,0.31336643908200706,0.16667893682498602,0
2023-01-23T23:37:00.000Z,19.332,-138.712,85,2,7,15,1.3957291244489003,0.0036481185729536542,0.0021061448960486753,4.648405538703061,4.644757420130108,0.14855242083954973,0.3127478364103844,0.16419541557083467,0
2023-01-23T23:37:00.000Z,19.332,-138.712,90,2,7,14,1.4281541769239612,0.0010731133502423415,0.001112476534835967,4.557331462767628,4.551357942707613,0.15102926583197063,0.31486875985594787,0.16383949402397724,0.004900406709773834
2023-01-23T23:37:00.000Z,19.332,-138.712,95,2,7,13,1.5588222988383866,0.01731196174816916,0.004379701309475579,4.549064730391528,4.531752768643359,0.1794401348626809,0.3344283871872557,0.1549882523245748,0
2023-01-23T23:37:00.000Z,19.332,-138.712,100,2,7,12,1.6057660315261617,0.0923137385211882,0.04645939625822244,4.759089667144341,4.662925609065473,0.18733689948557575,0.33964232399093264,0.1523054245053569,0.0038503195576794448
